,id,Time,Tweet,prep,cleaned_tweets
7376,3052977414.0,2023-02-06 19:26:49+00:00,b'rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia https://t.co/gw9lwzrenx',rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia https://t.co/gw9lwzrenx',rachel carson kiss my ass\n~\nsoutheast asia warned of insecticide-resistant dengue mosquitoes - nikkei asia 
7377,412819445.0,2023-02-06 19:25:33+00:00,b'west java sees 305 dengue deaths in 2022; most cases found in january https://t.co/ycwf0cpsyn #tempoenglish',west java sees 305 dengue deaths in 2022; most cases found in january https://t.co/ycwf0cpsyn #tempoenglish',west java sees 305 dengue deaths in 2022; most cases found in january  '
7378,571578132.0,2023-02-06 19:16:50+00:00,"b'@biology1802 malaria, west nail virus , yellow fever, dengue many other pathogens that caused diseases'","@biology1802 malaria, west nail virus , yellow fever, dengue many other pathogens that caused diseases'"," malaria, west nail virus , yellow fever, dengue many other pathogens that caused diseases'"
7379,1.18883e+18,2023-02-06 19:11:12+00:00,b'my brother is feeling better (yay no more dengue!) but his kidney problems require further study. bcos im focusing... https://t.co/niut2wqrka',my brother is feeling better (yay no more dengue!) but his kidney problems require further study. bcos im focusing... https://t.co/niut2wqrka',my brother is feeling better (yay no more dengue!) but his kidney problems require further study. bcos im focusing... 
7380,8.4502e+17,2023-02-06 18:59:41+00:00,b'i just took meds and my headache calmed down\ni hate dengue ',i just took meds and my headache calmed down\ni hate dengue ',i just took meds and my headache calmed down\ni hate dengue '
7381,1.30228e+18,2023-02-06 18:46:10+00:00,b'@qebna souvik r ki khobor? is he struggling to get completely fit after the dengue episode?',@qebna souvik r ki khobor? is he struggling to get completely fit after the dengue episode?', souvik r ki khobor? is he struggling to get completely fit after the dengue episode?'
7382,265400613.0,2023-02-06 18:33:14+00:00,b'#travelers continue visiting #miami ...\n\n.... infected with #dengue\n\nhttps://t.co/vsrxdst0g9\n\n#travel #qdenga #dengvaxia #sanjuan #florida',#travelers continue visiting #miami ...\n\n.... infected with #dengue\n\nhttps://t.co/vsrxdst0g9\n\n#travel #qdenga #dengvaxia #sanjuan #florida', continue visiting  ...\n\n.... infected with \n\n    '
7383,1.3219e+18,2023-02-06 17:45:09+00:00,"b'rt @fronttropdis: new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk, kenya...'","rt @fronttropdis: new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk, kenya...'","rt : new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk, kenya...'"
7384,1.31814e+18,2023-02-06 16:56:02+00:00,"b'new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk,... https://t.co/4rk9ydxbcz'","new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk,... https://t.co/4rk9ydxbcz'","new research: patterns of aedes aegypti abundance, survival, human-blood feeding and relationship with dengue risk,... "
7385,1.2595e+18,2023-02-06 16:45:48+00:00,"b'@bellikozan and extremely safe. never seen a poisonous snake, no dengue fever, no crime. if you forget and wear cot... https://t.co/myhwsdgkoc'","@bellikozan and extremely safe. never seen a poisonous snake, no dengue fever, no crime. if you forget and wear cot... https://t.co/myhwsdgkoc'"," and extremely safe. never seen a poisonous snake, no dengue fever, no crime. if you forget and wear cot... "
7386,390724882.0,2023-02-06 16:35:28+00:00,b'@tirthwanisanjay same must be done in cities. civic body must act. dengue is prevalent in most indian cities. remem... https://t.co/ru6vqglahb',@tirthwanisanjay same must be done in cities. civic body must act. dengue is prevalent in most indian cities. remem... https://t.co/ru6vqglahb', same must be done in cities. civic body must act. dengue is prevalent in most indian cities. remem... 
7387,9.48806e+17,2023-02-06 16:35:21+00:00,b'@straw_dool sorry that happened to youi hope you get better soon  dengue es de lo peor :(',@straw_dool sorry that happened to youi hope you get better soon  dengue es de lo peor :(', sorry that happened to youi hope you get better soon  dengue es de lo peor :('
7388,1.264e+18,2023-02-06 16:01:45+00:00,b'emergency req\nname :- surendhar\nage:- 25\nblood group: a+\ncause :- dengue fever \nhospital name:kmch coimbatore\nconta... https://t.co/080kfs6ptc',emergency req\nname :- surendhar\nage:- 25\nblood group: a+\ncause :- dengue fever \nhospital name:kmch coimbatore\nconta... https://t.co/080kfs6ptc',emergency req\nname :- surendhar\nage:- 25\nblood group: a+\ncause :- dengue fever \nhospital name:kmch coimbatore\nconta... 
7389,1.15516e+18,2023-02-06 15:52:02+00:00,b'@naveeddeerath dengue activities khatam krwa dain...boht time waste hota hai..',@naveeddeerath dengue activities khatam krwa dain...boht time waste hota hai..', dengue activities khatam krwa dain...boht time waste hota hai..'
7390,771685086.0,2023-02-06 15:46:24+00:00,b'feel like dengue 3.0 ',feel like dengue 3.0 ',feel like dengue 3.0 '
7391,18627386.0,2023-02-06 15:33:54+00:00,"b""@yourcupoftino i think it's best to get yourself checked, baka dengue or something since you said it's on off fever.""","@yourcupoftino i think it's best to get yourself checked, baka dengue or something since you said it's on off fever."""," i think it's best to get yourself checked, baka dengue or something since you said it's on off fever."""
7392,1.28024e+18,2023-02-06 15:32:46+00:00,"b'interested in learning about the effects of seasonal variations on infectious diseases like avian influenza, dengue... https://t.co/vv8emg5kuk'","interested in learning about the effects of seasonal variations on infectious diseases like avian influenza, dengue... https://t.co/vv8emg5kuk'","interested in learning about the effects of seasonal variations on infectious diseases like avian influenza, dengue... "
7393,14753993.0,2023-02-06 14:34:06+00:00,"b'rsoe edis event report - infection hazard - bolivia - bolivia dengue cases top 3,000 - https://t.co/nxwsv8wb1y'","rsoe edis event report - infection hazard - bolivia - bolivia dengue cases top 3,000 - https://t.co/nxwsv8wb1y'","rsoe edis event report - infection hazard - bolivia - bolivia dengue cases top 3,000 - "
7394,1.04859e+18,2023-02-06 14:22:03+00:00,"b'rt @healthyrespect1: @ride4truth @xabitron1 mosquito nets, will also help with the warming related dengue encroachment'","rt @healthyrespect1: @ride4truth @xabitron1 mosquito nets, will also help with the warming related dengue encroachment'","rt :   mosquito nets, will also help with the warming related dengue encroachment'"
7395,2476019628.0,2023-02-06 14:21:36+00:00,"b'rt @bactiman63: #bolivia #dengue cases top 3,000 https://t.co/a7rm81hi1p'","rt @bactiman63: #bolivia #dengue cases top 3,000 https://t.co/a7rm81hi1p'","rt :   cases top 3,000 "
7396,45478814.0,2023-02-06 14:19:06+00:00,"b'#bolivia #dengue cases top 3,000 https://t.co/a7rm81hi1p'","#bolivia #dengue cases top 3,000 https://t.co/a7rm81hi1p'","  cases top 3,000 "
7397,50637829.0,2023-02-06 14:05:00+00:00,b'allow swedish #psychgaragerock outfit la sanyea dengue get you in a frenzied state with the the gizz-like... https://t.co/mglgqa9m89',allow swedish #psychgaragerock outfit la sanyea dengue get you in a frenzied state with the the gizz-like... https://t.co/mglgqa9m89',allow swedish  outfit la sanyea dengue get you in a frenzied state with the the gizz-like... 
7398,1.17147e+18,2023-02-06 14:02:45+00:00,"b'ros sereysothea - i want to shout [cambodia, rock/rock\'n\'roll/exotica] from ""v/a - dengue fever: electric cambodia... https://t.co/cuxkqadzqq'","ros sereysothea - i want to shout [cambodia, rock/rock\'n\'roll/exotica] from ""v/a - dengue fever: electric cambodia... https://t.co/cuxkqadzqq'","ros sereysothea - i want to shout [cambodia, rock/rock\'n\'roll/exotica] from ""v/a - dengue fever: electric cambodia... "
7399,1.2962e+18,2023-02-06 13:44:02+00:00,"b'diagnosed with dengue, sushant has been advised complete bed rest.\n\nwho diagnosed dengue?\n\naccording to the fir, su... https://t.co/ivmiuurqwc'","diagnosed with dengue, sushant has been advised complete bed rest.\n\nwho diagnosed dengue?\n\naccording to the fir, su... https://t.co/ivmiuurqwc'","diagnosed with dengue, sushant has been advised complete bed rest.\n\nwho diagnosed dengue?\n\naccording to the fir, su... "
7400,1.18061e+18,2023-02-06 13:37:32+00:00,"b'@straw_dool nooooo!! dengue sucks ass, hope you recover well! drink a lot of water!!!!!!'","@straw_dool nooooo!! dengue sucks ass, hope you recover well! drink a lot of water!!!!!!'"," nooooo!! dengue sucks ass, hope you recover well! drink a lot of water!!!!!!'"
7401,8.4502e+17,2023-02-06 13:15:24+00:00,b'plot twist its not food poisining its fucking dengue https://t.co/qbblngt1vy',plot twist its not food poisining its fucking dengue https://t.co/qbblngt1vy',plot twist its not food poisining its fucking dengue 
7402,2591665434.0,2023-02-06 13:14:46+00:00,"b'we are providing the best pest control,termite control,cockroach control,rodent control,dengue control, mosquito  c... https://t.co/efc0q0lyw8'","we are providing the best pest control,termite control,cockroach control,rodent control,dengue control, mosquito  c... https://t.co/efc0q0lyw8'","we are providing the best pest control,termite control,cockroach control,rodent control,dengue control, mosquito  c... "
7403,84841366.0,2023-02-06 13:12:50+00:00,b'my sister in law had dengue so i babysat my bestie during the long weekend. this is the best photo of us i ever took https://t.co/guxi3odjpa',my sister in law had dengue so i babysat my bestie during the long weekend. this is the best photo of us i ever took https://t.co/guxi3odjpa',my sister in law had dengue so i babysat my bestie during the long weekend. this is the best photo of us i ever took 
7404,756796452.0,2023-02-06 12:38:29+00:00,"b'thirty dengue patients, including 18 in the capital, are now receiving treatment at hospitals across the country... https://t.co/pr3wogqu2y'","thirty dengue patients, including 18 in the capital, are now receiving treatment at hospitals across the country... https://t.co/pr3wogqu2y'","thirty dengue patients, including 18 in the capital, are now receiving treatment at hospitals across the country... "
7405,1.54267e+18,2023-02-06 11:59:51+00:00,"b'so a bad flu going around?\nor is it dengue?\nwhatever it is, i have it.\nsigh.'","so a bad flu going around?\nor is it dengue?\nwhatever it is, i have it.\nsigh.'","so a bad flu going around?\nor is it dengue?\nwhatever it is, i have it.\nsigh.'"
7406,1.40775e+18,2023-02-06 11:20:29+00:00,"b'dengue fever update:\nnew blood test shows counts are going up significantly, so now it is just a matter of resting... https://t.co/t8qnm3mxlk'","dengue fever update:\nnew blood test shows counts are going up significantly, so now it is just a matter of resting... https://t.co/t8qnm3mxlk'","dengue fever update:\nnew blood test shows counts are going up significantly, so now it is just a matter of resting... "
7407,7.7563e+17,2023-02-06 11:11:37+00:00,b'rt @zaliha_drz: (2/6): dengue is the most critical mosquito-borne viral disease in the world and who has ranked dengue as one of the top te...',rt @zaliha_drz: (2/6): dengue is the most critical mosquito-borne viral disease in the world and who has ranked dengue as one of the top te...',rt : (2/6): dengue is the most critical mosquito-borne viral disease in the world and who has ranked dengue as one of the top te...'
7408,7.7563e+17,2023-02-06 11:11:27+00:00,"b'rt @zaliha_drz: (3/6): in malaysia, 26,365 dengue cases and 20 dengue deaths were reported in 2021, which is a reduction of 70.8% and 86.2%...'","rt @zaliha_drz: (3/6): in malaysia, 26,365 dengue cases and 20 dengue deaths were reported in 2021, which is a reduction of 70.8% and 86.2%...'","rt : (3/6): in malaysia, 26,365 dengue cases and 20 dengue deaths were reported in 2021, which is a reduction of 70.8% and 86.2%...'"
7409,7.7563e+17,2023-02-06 11:11:22+00:00,"b'rt @zaliha_drz: (4/6): there is no specific treatment for dengue, including dengue haemorrhagic fever.'","rt @zaliha_drz: (4/6): there is no specific treatment for dengue, including dengue haemorrhagic fever.'","rt : (4/6): there is no specific treatment for dengue, including dengue haemorrhagic fever.'"
7410,892995073.0,2023-02-06 11:02:03+00:00,"b'sao tome red cross volunteers are on the ground, tackling the spread of dengue fever. \n\nhere they are destroying mo... https://t.co/katyiupvnk'","sao tome red cross volunteers are on the ground, tackling the spread of dengue fever. \n\nhere they are destroying mo... https://t.co/katyiupvnk'","sao tome red cross volunteers are on the ground, tackling the spread of dengue fever. \n\nhere they are destroying mo... "
7411,3526000332.0,2023-02-06 10:50:39+00:00,b'  aap jeeti hai mcd me... dengue k time aaye to ghr se maar k bhagaungi...\n\ngovindpuri gali no 5...who day m... https://t.co/beo5kxkh5b',  aap jeeti hai mcd me... dengue k time aaye to ghr se maar k bhagaungi...\n\ngovindpuri gali no 5...who day m... https://t.co/beo5kxkh5b',  aap jeeti hai mcd me... dengue k time aaye to ghr se maar k bhagaungi...\n\ngovindpuri gali no 5...who day m... 
