,Unnamed: 0,id,Time,Tweet,Flag,Tags
3746,330,212429778,2023-02-14 06:25:21+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3747,331,2616268892,2023-02-14 06:24:18+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3748,332,154895192,2023-02-14 06:24:04+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3749,333,16280127,2023-02-14 06:23:24+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3750,334,16477239,2023-02-14 06:23:19+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3751,335,1000558352437534721,2023-02-14 06:23:06+00:00,b'@NBCNews Let the authorities who said that drink the water. I know people near it and they are having lung issues n\xe2\x80\xa6 https://t.co/nyp8wgMF1a',0,NIL
3752,336,132062515,2023-02-14 06:22:34+00:00,"b'Awas, Bayi Bisa Kena Pneumonia dari Asap Rokok yang Menempel di Baju Orang Tuanya https://t.co/f1jGbahUXe https://t.co/FET1SMR1xi'",0,NIL
3753,337,222737975,2023-02-14 06:22:09+00:00,b'RT @awakenindiamov: 7 month old child dies after being forcibly vaccinated with multiple vaccines.\n\nThe healthcare workers came knocking on\xe2\x80\xa6',0,NIL
3754,338,16280127,2023-02-14 06:21:43+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3755,339,964492544443854848,2023-02-14 06:21:02+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3756,340,576797995,2023-02-14 06:20:13+00:00,"b""RT @Tigermum12: I was in a supermarket yest masked,a lady little older than me stopped me said I wasn't sure I should have worn a mask toda\xe2\x80\xa6""",0,NIL
3757,341,855106497214386176,2023-02-14 06:19:35+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3758,342,1519039230487547904,2023-02-14 06:19:28+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3759,343,1245357933065617408,2023-02-14 06:19:27+00:00,b'@izykedy Huyu si anaonekana kama vile ana pneumonia au??.\nBullet Iko wapi??\nBut then again I am not a doctor \xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7',0,NIL
3760,344,1002054034306420736,2023-02-14 06:19:17+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3761,345,1274279808659156992,2023-02-14 06:18:59+00:00,b'@cedar1900 @GaloresCircus @POTUS Bruh how are you going to compare 3 years of COVID deaths to TWENTY years of pneum\xe2\x80\xa6 https://t.co/fgQXSbmy57',0,NIL
3762,346,76209584,2023-02-14 06:17:54+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3763,347,208582717,2023-02-14 06:17:49+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3764,348,1313092640963997697,2023-02-14 06:17:25+00:00,"b'RT @yourolly: I\xe2\x80\x99ve been keeping this quiet for a while now\xe2\x80\xa6 not intentionally, just because it took from Aug-Jan to get the bloody paperwor\xe2\x80\xa6'",0,NIL
3765,349,212817433,2023-02-14 06:16:07+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3766,350,1468185864530391046,2023-02-14 06:15:52+00:00,b'RT @awakenindiamov: 7 month old child dies after being forcibly vaccinated with multiple vaccines.\n\nThe healthcare workers came knocking on\xe2\x80\xa6',0,NIL
3767,351,1487515015527731210,2023-02-14 06:15:38+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3768,352,24454249,2023-02-14 06:15:12+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3769,353,108856008,2023-02-14 06:14:57+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3770,354,14317519,2023-02-14 06:14:49+00:00,"b""RT @Jikkyleaks: Harold Shipman is dancing on Alexander Fleming's grave.\n\nAll they needed was #3tablets antibiotics and standard post-viral\xe2\x80\xa6""",0,NIL
3771,355,24454249,2023-02-14 06:14:46+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3772,356,1150328013453762560,2023-02-14 06:14:20+00:00,b'RT @ntandoe_ndhlovu: Goat Medicine Cupboard \n(Antibiotics)\n\n1. Hitet 120\nHi-tet 120 antibiotic is used for the treatment of tick-borne gall\xe2\x80\xa6',0,NIL
3773,357,276524634,2023-02-14 06:13:59+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3774,358,221837836,2023-02-14 06:13:17+00:00,"b'RT @yourolly: I\xe2\x80\x99ve been keeping this quiet for a while now\xe2\x80\xa6 not intentionally, just because it took from Aug-Jan to get the bloody paperwor\xe2\x80\xa6'",0,NIL
3775,359,20448538,2023-02-14 06:12:57+00:00,"b'@Knocker07047718 To most people yes it is. Sadly for some, like me with a compromised immune system it can be debil\xe2\x80\xa6 https://t.co/L7Iu5mVUJB'",0,NIL
3776,360,1222389665719816197,2023-02-14 06:12:56+00:00,b'RT @awkward_1110: Chewy\xf0\x9f\x92\x992y\n#NYCACC #162264\nNO time 4 him\xe2\x96\xb6\xef\xb8\x8fDUMPED \nGot Pneumonia\xf0\x9f\x92\x94Needs hospitalization\xf0\x9f\x98\xb0\nHe was a happy boy looking forward t\xe2\x80\xa6',0,NIL
3777,361,33648800,2023-02-14 06:12:29+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3778,362,76209584,2023-02-14 06:11:19+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3779,363,2402649271,2023-02-14 06:06:28+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3780,364,855106497214386176,2023-02-14 06:06:21+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3781,365,31053294,2023-02-14 06:06:08+00:00,b'RT @Savedbygrace463: Urgent prayers for my momma please! She collapsed about a hour ago and was not breathing when she left by ambulance. S\xe2\x80\xa6',0,NIL
3782,366,1582947637543677953,2023-02-14 06:05:56+00:00,"b'RT @elaina_aly: The Hindu rod therapy in Ayurveda is referred as ""Agni-Karman\', it involves poking skin with heated iron rod.\nRead more \xf0\x9f\x91\x87\nh\xe2\x80\xa6'",0,NIL
3783,367,1017265405092683776,2023-02-14 06:05:38+00:00,b'RT @Savedbygrace463: Urgent prayers for my momma please! She collapsed about a hour ago and was not breathing when she left by ambulance. S\xe2\x80\xa6',0,NIL
3784,368,33648800,2023-02-14 06:05:24+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3785,369,1178799477882273792,2023-02-14 06:04:48+00:00,b'RT @Savedbygrace463: Urgent prayers for my momma please! She collapsed about a hour ago and was not breathing when she left by ambulance. S\xe2\x80\xa6',0,NIL
3786,370,855106497214386176,2023-02-14 06:03:20+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3787,371,88179283,2023-02-14 06:02:30+00:00,b'RT @ph_lelouch: \xe5\x8e\xbb\xe5\xb9\xb4\xe3\x81\xae\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe5\x9b\xbd\xe5\xae\xb6\xe8\xa9\xa6\xe9\xa8\x93\xe3\x81\xa7\xe7\x89\xa9\xe8\xad\xb0\xe3\x82\x92\xe9\x86\xb8\xe3\x81\x97\xe3\x81\x9f\xe8\x82\xba\xe7\x82\x8e\xe3\x81\xb8\xe3\x81\xae\xe6\x8a\x97\xe8\x8f\x8c\xe8\x96\xac\xe3\x81\xae\xe5\x95\x8f\xe9\xa1\x8c\n\xe4\xbb\x8a\xe3\x80\x81\xe8\xaa\xad\xe3\x81\xbf\xe8\xbf\x94\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\xe3\x81\x93\xe3\x81\xae\xe8\xa8\x98\xe4\xba\x8b\xe3\x81\xa0\xe3\x81\x91\xe3\x81\xa7\xe7\x90\x86\xe8\xa7\xa3\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x82\xe3\x82\x89\xe3\x81\x88\xe3\x82\x8b\xe3\x81\x8b\xe5\xbe\xae\xe5\xa6\x99\xe3\x81\xaa\xe6\xb0\x97\xe3\x81\x8c\xe3\x81\x99\xe3\x82\x8b\xef\xbc\x88\xe8\xaa\xad\xe8\x80\x85\xe3\x82\x92\xe7\xbd\xae\xe3\x81\x84\xe3\x81\xa6\xe3\x81\x91\xe3\x81\xbc\xe3\x82\x8a\xe3\x81\xab\xe3\x81\x97\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x8b\xe3\x82\x82\xef\xbc\x89\n\n\xe5\xb8\x82\xe4\xb8\xad\xe8\x82\xba\xe7\x82\x8e\xe3\x81\xab\xe4\xbd\xbf\xe3\x81\x86\xe6\x8a\x97\xe8\x8f\x8c\xe8\x96\xac\xe3\x81\xaf\xef\xbc\x9f\xe7\xac\xac107\xe5\x9b\x9e\xe8\x96\xac\xe5\x89\xa4\xe5\xb8\xab\xe5\x9b\xbd\xe5\xae\xb6\xe8\xa9\xa6\xe9\xa8\x93\xe3\x81\x8b\xe3\x82\x89\xe8\x80\x83\xe3\x81\x88\xe3\x82\x8bhttps://t.co/\xe2\x80\xa6',0,NIL
3788,372,1283687865474527232,2023-02-14 06:00:47+00:00,"b""Today's Healthy Tip\n...Brought to you by @beracare medicals\n#Pneumonia is known to have killed many people especial\xe2\x80\xa6 https://t.co/9MPGS6f01k""",0,NIL
3789,373,1579162895551582208,2023-02-14 05:59:09+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3790,374,1442780620418134016,2023-02-14 05:58:52+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3791,375,1556622097861861376,2023-02-14 05:57:38+00:00,b'RT @ricwe123: Golden oldie.\nJust for laughs.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nDonald Trump mocks Hillary Clinton over her pneumonia outbreak. https://t.co/Tl69NzuSn7',0,NIL
3792,376,3398380215,2023-02-14 05:57:06+00:00,"b'I was literally in the ER at 2am to get fever reducing meds, fluids, and rule out pneumonia. Apparently talking to\xe2\x80\xa6 https://t.co/LwDv6i19XR'",1,fever
3793,377,1231356114,2023-02-14 05:56:47+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3794,378,1424716875234115592,2023-02-14 05:55:52+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3795,379,2437975816,2023-02-14 05:55:39+00:00,b'RT @ntandoe_ndhlovu: Goat Medicine Cupboard \n(Antibiotics)\n\n1. Hitet 120\nHi-tet 120 antibiotic is used for the treatment of tick-borne gall\xe2\x80\xa6',0,NIL
3796,380,17202735,2023-02-14 05:54:36+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3797,381,1585701279598157824,2023-02-14 05:54:32+00:00,b'Complications During Hospitalization in Patients With SARS-CoV-2 Pneumonia in a Romanian Pulmonary Center https://t.co/9k4eO4xpc6',1,SARS
3798,382,1260337980897554432,2023-02-14 05:54:31+00:00,"b""RT @Tigermum12: I was in a supermarket yest masked,a lady little older than me stopped me said I wasn't sure I should have worn a mask toda\xe2\x80\xa6""",0,NIL
3799,383,1523861742,2023-02-14 05:54:31+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3800,384,869416683005517824,2023-02-14 05:54:06+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3801,385,1259987882472640512,2023-02-14 05:54:01+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3802,386,779695784,2023-02-14 05:53:57+00:00,b'RT @Savedbygrace463: Urgent prayers for my momma please! She collapsed about a hour ago and was not breathing when she left by ambulance. S\xe2\x80\xa6',0,NIL
3803,387,1525954202756755456,2023-02-14 05:52:50+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3804,388,1105841349490675714,2023-02-14 05:52:09+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nTofu\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nTofu, our gentle spirit &amp; boy\nSoft, soft, soft\nThe boy you want curl up with on t\xe2\x80\xa6'",0,NIL
3805,389,1492350158016704512,2023-02-14 05:51:26+00:00,b'RT @Gingy4Usa: \xf0\x9f\x92\x94\xf0\x9f\x90\xbeNOVA\xf0\x9f\x90\xbe\xf0\x9f\x92\x94 #NYCACC #161859  3yrs old\nRESQ fell through &amp; back on the \xe2\x98\xa0\xef\xb8\x8flist for 2/14\nInitially abandoned in building &amp; has rec\xe2\x80\xa6',0,NIL
3806,390,791617266353790977,2023-02-14 05:51:20+00:00,"b'@carl_jurassic I think that probably doctors and hospitals were doing what they always did with pneumonia patients,\xe2\x80\xa6 https://t.co/zYtQGdzrxy'",0,NIL
3807,391,1457752216656171014,2023-02-14 05:51:04+00:00,b'RT @adrianarizam20: Aspiration pneumonia hehe tadi baru exam respiratory',0,NIL
3808,392,1021332450893541376,2023-02-14 05:50:56+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
3809,393,834577200,2023-02-14 05:50:48+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3810,394,2363677627,2023-02-14 05:50:23+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3811,395,869416683005517824,2023-02-14 05:49:37+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3812,396,24454249,2023-02-14 05:48:58+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3813,397,1092586804363100160,2023-02-14 05:47:39+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3814,398,558909631,2023-02-14 05:46:51+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3815,399,1164734676260409344,2023-02-14 05:46:31+00:00,b'RT @ricwe123: Golden oldie.\nJust for laughs.\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nDonald Trump mocks Hillary Clinton over her pneumonia outbreak. https://t.co/Tl69NzuSn7',0,NIL
3816,400,302001891,2023-02-14 05:45:28+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3817,401,869416683005517824,2023-02-14 05:44:37+00:00,"b'RT @NMBewitched: #ValentinesDay \n#NYCACC\nChewy\xf0\x9f\xa5\xb0\xf0\x9f\x98\x8d\nTBK 2/14\xf0\x9f\x92\x94\n\nWhat holds me enthralled by this glorious boy? Is it his eyes, crinkled brow, l\xe2\x80\xa6'",0,NIL
3818,402,1269976191357775873,2023-02-14 05:44:00+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3819,403,1240757447473508352,2023-02-14 05:43:44+00:00,b'@FoxNews No shit. We learned that after 1918... when we saw a rise in bacterial pneumonia &amp; RSV from wearing filthy face diapers',0,NIL
3820,404,874125751393460224,2023-02-14 05:43:24+00:00,b'RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Chewy\xf0\x9f\x92\x94\n#NYCACC #162264 2y\n\xe2\x96\xaa\xef\xb8\x8fRelisted TBK: 2/14\xf0\x9f\x92\x89\nSweetie has pneumonia +having much difficulty breathing + needs hospit\xe2\x80\xa6',0,NIL
3821,405,4364641994,2023-02-14 05:43:03+00:00,b'@mikejwhelan @LibbyMbc Finally had a chance to look up. BOOP. Prednisone is the known treatment for cure.. Bronchio\xe2\x80\xa6 https://t.co/EEIY0jJrfA',0,NIL
3822,406,834577200,2023-02-14 05:41:34+00:00,"b'RT @TomJumboGrumbo: Chewy #162264 has PNEUMONIA and needs hospital treatment. Discarded to die for \xe2\x80\x9cno time\xe2\x80\x9d, he arrived JAN 30 to now TBK\xe2\x80\xa6'",0,NIL
3823,407,1199777775386644480,2023-02-14 05:41:30+00:00,"b'RT @TomJumboGrumbo: Chewy #162264 has PNEUMONIA and needs hospital treatment. Discarded to die for \xe2\x80\x9cno time\xe2\x80\x9d, he arrived JAN 30 to now TBK\xe2\x80\xa6'",0,NIL
3824,408,1487515015527731210,2023-02-14 05:41:28+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru!\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3825,409,789253372964540419,2023-02-14 05:39:42+00:00,"b""RT @MyBoxerLuvMac1: \xf0\x9f\x92\x94Nova\xf0\x9f\x92\x94\n#NYCACC #161859 3y\n\xe2\x96\xaa\xef\xb8\x8fTo Be Killed: 2/14\xf0\x9f\x92\x89\n\xe2\x96\xaa\xef\xb8\x8fRescue fell Thru\nGorgeous Rottie's\xf0\x9f\x92\x94, after abandoned by owner in apt\xe2\x80\xa6""",0,NIL
3826,410,865784763994341376,2023-02-14 05:38:10+00:00,"b""RT @Tigermum12: I was in a supermarket yest masked,a lady little older than me stopped me said I wasn't sure I should have worn a mask toda\xe2\x80\xa6""",0,NIL
3827,411,33365734,2023-02-14 05:37:54+00:00,b'RT @TomJumboGrumbo: Tofu #162143 is fighting to survive the kill pound with PNEUMONIA and NYCACC\xe2\x80\x99s needle. Surrendered for \xe2\x80\x9cpersonal issues\xe2\x80\xa6',0,NIL
